Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
1,sudoku,2026-03-30 20:30:32,8860,3732,567,2859,3580,2822,1533,763
1,sudoku,2026-03-30 20:30:33,9995,14717,1253,3003,3408,1317,1472,559
1,sudoku,2026-03-30 20:30:34,34107,48167,13651,17362,8551,19231,1423,2625
1,sudoku,2026-03-30 20:30:35,36931,28366,51958,42514,10227,7301,4840,7245
1,sudoku,2026-03-30 20:30:36,867,6627,1142,2596,2980,1395,768,443
1,sudoku,2026-03-30 20:30:37,286339,39880,21214,34272,8600,9754,2738,3280
1,sudoku,2026-03-30 20:30:38,69786,5009,2259,7387,3093,3618,1781,1152
1,sudoku,2026-03-30 20:30:39,5299,5140,9834,28301,6895,3311,2389,1945
1,sudoku,2026-03-30 20:30:40,5699,25560,15057,46650,10975,9727,4392,1334
1,sudoku,2026-03-30 20:30:41,81173,13939,3124,5987,3488,1362,1045,1731
1,sudoku,2026-03-30 20:30:42,3044,11648,5425,6042,5529,882,648,398
1,sudoku,2026-03-30 20:30:43,63661,72807,4533,9754,27001,18696,3922,2733
1,sudoku,2026-03-30 20:30:44,62824,23368,12566,5830,4302,2068,769,768
1,sudoku,2026-03-30 20:30:45,1475818,164347,48416,60766,19926,19608,9579,2826
1,sudoku,2026-03-30 20:30:46,7661,9034,4895,6520,2805,2604,1264,912
1,sudoku,2026-03-30 20:30:47,5253,5021,2766,2278,2927,4319,1183,384
1,sudoku,2026-03-30 20:30:48,10432,50518,8573,16040,8454,6578,5717,1774
1,sudoku,2026-03-30 20:30:49,81507,34530,6003,10095,5506,4928,4941,2991
1,sudoku,2026-03-30 20:30:50,29544,7023,9778,50522,9972,14453,3090,3316
1,sudoku,2026-03-30 20:30:51,101321,52450,3472,7403,3470,3047,2175,334
1,sudoku,2026-03-30 20:30:52,3221,4501,1140,3237,2830,922,1206,1019
1,sudoku,2026-03-30 20:30:53,9569,5464,732,3288,985,1629,1288,280
1,sudoku,2026-03-30 20:30:54,23820,19410,14585,37429,7945,5514,2040,2882
1,sudoku,2026-03-30 20:30:55,433068,129506,14789,21889,22322,10701,4653,1642
1,sudoku,2026-03-30 20:30:56,24022,24473,8336,24857,6195,12313,5845,1279
1,sudoku,2026-03-30 20:30:57,22225,16439,14018,20712,9325,6027,4117,2035
1,sudoku,2026-03-30 20:30:58,72068,72255,13768,25316,12911,22277,8526,5101
1,sudoku,2026-03-30 20:30:59,37391,16747,8067,7113,5260,8440,6582,4428
1,sudoku,2026-03-30 20:31:00,2733,59530,9977,11643,15606,14392,6907,3231
1,sudoku,2026-03-30 20:31:01,12653,9557,4680,12609,6548,9170,5294,3268
1,sudoku,2026-03-30 20:31:02,6337,11496,3976,17065,3649,980,2372,797
1,sudoku,2026-03-30 20:31:03,29038,51397,29547,40701,14564,9701,4121,5413
1,sudoku,2026-03-30 20:31:04,248220,19809,5048,6953,3979,1566,3057,1889
1,sudoku,2026-03-30 20:31:05,137699,46223,4411,18851,9336,15732,13698,4933
1,sudoku,2026-03-30 20:31:06,93208,85675,4640,7046,5496,2421,1489,468
1,sudoku,2026-03-30 20:31:07,20024,34295,11610,5350,2780,2640,2247,2396
1,sudoku,2026-03-30 20:31:08,9833,10586,5142,5572,1755,2191,1719,957
1,sudoku,2026-03-30 20:31:09,38128,28471,15322,8478,11719,8930,11173,2337
1,sudoku,2026-03-30 20:31:10,17952,25483,1047,7259,6425,7176,8293,5313
1,sudoku,2026-03-30 20:31:11,101291,44320,37444,16206,18568,8260,5963,1806
1,sudoku,2026-03-30 20:31:12,54931,17464,23525,32887,4787,7655,4889,2212
1,sudoku,2026-03-30 20:31:13,12872,7928,10724,28944,4662,6412,4108,3312
1,sudoku,2026-03-30 20:31:14,6188,14367,4626,6710,1521,1345,1047,795
1,sudoku,2026-03-30 20:31:15,149885,9298,7332,11152,6402,2647,959,1722
1,sudoku,2026-03-30 20:31:16,118798,13704,1989,2040,849,1263,497,371
1,sudoku,2026-03-30 20:31:17,104770,3599,7754,2127,3257,1757,1653,680
1,sudoku,2026-03-30 20:31:18,21723,5915,6741,3230,1141,978,1196,813
1,sudoku,2026-03-30 20:31:19,18345,65815,34220,13699,6963,10640,15540,7995
1,sudoku,2026-03-30 20:31:20,50511,22191,10200,2537,7172,2508,1571,1299
1,sudoku,2026-03-30 20:31:21,201145,76697,30456,5610,18684,13749,9185,7392
1,sudoku,2026-03-30 20:31:22,136402,53013,9634,18064,12446,6212,9832,7497
1,sudoku,2026-03-30 20:31:23,506681,142705,5922,7095,17185,15338,17847,6918
1,sudoku,2026-03-30 20:31:24,167171,75359,4931,4349,6761,2743,7326,1839
1,sudoku,2026-03-30 20:31:25,214207,15214,2543,2971,4255,3722,2109,2575
1,sudoku,2026-03-30 20:31:26,215285,176947,31868,5591,4336,11975,9052,2273
1,sudoku,2026-03-30 20:31:27,89893,26141,22420,22693,15250,9446,10189,4780
1,sudoku,2026-03-30 20:31:28,136486,17585,8267,2780,4396,3870,1976,1492
1,sudoku,2026-03-30 20:31:29,26511,15124,14941,7764,11500,3464,6919,7706
1,sudoku,2026-03-30 20:31:30,118237,12155,1766,6236,3825,2856,2326,849
1,sudoku,2026-03-30 20:31:31,8402,5128,2459,796,1023,1312,541,528
1,sudoku,2026-03-30 20:31:32,42305,11737,10012,6586,15984,8054,8397,4537
1,sudoku,2026-03-30 20:31:33,18137,27733,13298,10712,3999,6925,10440,2835
1,sudoku,2026-03-30 20:31:34,20539,36425,3977,12650,8767,6231,6146,1783
1,sudoku,2026-03-30 20:31:35,46262,95195,11313,5923,14922,13924,15634,3076
1,sudoku,2026-03-30 20:31:36,587479,10874,2339,14672,15919,6766,19241,6200
1,sudoku,2026-03-30 20:31:37,5728,15626,1903,1905,2701,4549,3237,1624
1,sudoku,2026-03-30 20:31:38,105387,29711,50239,2502,7252,3171,1302,491
1,sudoku,2026-03-30 20:31:39,90847,18752,2095,13486,2731,2615,1024,735
1,sudoku,2026-03-30 20:31:40,5762,2766,1441,13624,2993,2457,567,630
1,sudoku,2026-03-30 20:31:41,35915,76841,5233,13515,10059,5494,7203,5535
1,sudoku,2026-03-30 20:31:42,5238,19082,7789,8160,3508,1380,1539,437
1,sudoku,2026-03-30 20:31:43,23496,43872,14810,9807,4695,6511,10121,2763
1,sudoku,2026-03-30 20:31:44,30857,26359,21439,32646,4198,5664,2580,1693
1,sudoku,2026-03-30 20:31:45,40288,39481,12098,10363,9499,7749,4468,5375
1,sudoku,2026-03-30 20:31:46,39738,56738,3050,24619,12141,4734,10928,2997
1,sudoku,2026-03-30 20:31:47,49883,18332,9888,12143,10630,12282,6896,5803
1,sudoku,2026-03-30 20:31:48,113548,8695,2083,4527,1894,2194,1729,359
1,sudoku,2026-03-30 20:31:49,12551,8084,15802,7400,20011,3916,3360,2245
1,sudoku,2026-03-30 20:31:50,29009,21331,11457,25179,14121,3694,3760,2150
1,sudoku,2026-03-30 20:31:51,23391,27737,5776,4974,2502,1659,2222,890
1,sudoku,2026-03-30 20:31:52,58009,41817,36480,12819,9861,5984,8446,7553
1,sudoku,2026-03-30 20:31:53,114131,91179,18836,3878,6260,1823,1048,196
1,sudoku,2026-03-30 20:31:54,54513,27159,2382,3809,1794,1578,1007,812
1,sudoku,2026-03-30 20:31:55,10252,4182,2818,3277,5649,1567,1214,243
1,sudoku,2026-03-30 20:31:56,33042,19257,14420,24515,11404,12518,6336,2477
1,sudoku,2026-03-30 20:31:57,53180,35279,13066,8401,11602,4658,2556,2121
1,sudoku,2026-03-30 20:31:58,11934,16867,5924,9396,5161,8282,6764,1665
1,sudoku,2026-03-30 20:31:59,4490,8958,3024,6547,1007,2045,859,395
1,sudoku,2026-03-30 20:32:00,11008,39571,8740,3151,14441,13810,5244,859
1,sudoku,2026-03-30 20:32:01,4117,13197,2713,24184,3822,1637,1402,646
1,sudoku,2026-03-30 20:32:02,3975,11337,11406,8201,2234,3223,673,443
1,sudoku,2026-03-30 20:32:03,4214,12032,5835,23475,12382,7614,5565,5577
1,sudoku,2026-03-30 20:32:04,3667,3008,4109,4895,2925,1873,651,1658
1,sudoku,2026-03-30 20:32:05,114940,68565,5974,5862,1473,6493,1485,1083
1,sudoku,2026-03-30 20:32:06,12435,11647,16228,2542,1835,4134,1311,1833
1,sudoku,2026-03-30 20:32:07,14104,40330,11853,10322,6457,5865,3854,2762
1,sudoku,2026-03-30 20:32:08,24426,19574,3810,31915,7501,11606,11400,4659
1,sudoku,2026-03-30 20:32:09,20689,22293,5924,10084,25280,12701,5554,2651
1,sudoku,2026-03-30 20:32:10,14702,1732,5054,2736,2226,1592,1362,363
1,sudoku,2026-03-30 20:32:11,14853,4637,4763,5887,5922,4965,1068,943
1,sudoku,2026-03-30 20:32:12,50008,62160,7561,19771,7086,8330,9561,5765
1,sudoku,2026-03-30 20:32:13,9849,51531,4242,17711,5717,11258,3615,2799
1,sudoku,2026-03-30 20:32:14,3282,6327,2704,13959,1540,1164,1492,1267
1,sudoku,2026-03-30 20:32:15,88029,73282,40925,45143,24365,16929,4612,3217
1,sudoku,2026-03-30 20:32:16,51163,14856,8774,59793,25157,10155,4040,8257
1,sudoku,2026-03-30 20:32:17,43476,31632,18738,10770,11524,6822,3765,1231
1,sudoku,2026-03-30 20:32:18,83284,14456,4553,5666,4386,2000,2042,704
1,sudoku,2026-03-30 20:32:19,21937,61416,7241,17763,13211,12805,6746,4205
1,sudoku,2026-03-30 20:32:20,39730,26246,14716,16944,8385,6534,6796,1926
1,sudoku,2026-03-30 20:32:21,127248,67439,16726,5561,3006,2854,1696,521
1,sudoku,2026-03-30 20:32:22,15174,15038,8428,3066,4809,2043,1171,1121
1,sudoku,2026-03-30 20:32:23,52331,24265,13615,14477,8861,5319,6005,2138
1,sudoku,2026-03-30 20:32:24,41739,96384,10184,4904,5368,7189,3110,2827
1,sudoku,2026-03-30 20:32:25,10886,18153,9639,16457,15654,13905,3088,3389
1,sudoku,2026-03-30 20:32:26,66544,31318,16626,7690,3973,2829,1508,1108
1,sudoku,2026-03-30 20:32:27,39136,48026,23629,18467,11338,11304,11036,4018
1,sudoku,2026-03-30 20:32:28,19686,17164,6456,13353,19986,6992,9214,2926
1,sudoku,2026-03-30 20:32:29,167091,30210,3895,4117,926,585,2306,2296
1,sudoku,2026-03-30 20:32:30,410112,301502,6455,30102,17333,33171,17632,7964
1,sudoku,2026-03-30 20:32:31,12061,5602,1427,4506,1130,1620,2551,837
1,sudoku,2026-03-30 20:32:32,56392,27569,20026,7023,4370,4304,7026,2457
1,sudoku,2026-03-30 20:32:33,10388,6909,1517,571,2603,3075,908,505
1,sudoku,2026-03-30 20:32:34,2887,28141,11818,12767,11373,6433,6769,3341
1,sudoku,2026-03-30 20:32:35,316923,169095,48258,6747,30194,9923,8896,5976
1,sudoku,2026-03-30 20:32:36,22167,12286,6035,1034,4978,2851,2383,1487
1,sudoku,2026-03-30 20:32:37,12568,18585,19150,11950,5360,23975,3844,2629
1,sudoku,2026-03-30 20:32:38,140175,19953,9223,8277,2770,2061,748,298
1,sudoku,2026-03-30 20:32:39,17699,8354,11649,2016,10340,1878,1851,1060
1,sudoku,2026-03-30 20:32:39,15229,14621,20918,24592,18222,6276,3685,2960
1,sudoku,2026-03-30 20:32:41,39851,18201,7181,8537,8098,10223,9049,4867
1,sudoku,2026-03-30 20:32:41,5673,13152,5174,22190,11687,4526,4528,6818
1,sudoku,2026-03-30 20:32:42,86018,5532,4758,2207,682,2281,1475,2326
1,sudoku,2026-03-30 20:32:43,2386,7422,8929,3344,2739,2516,774,2190
1,sudoku,2026-03-30 20:32:44,18798,57933,32131,35844,18014,9930,5727,3455
1,sudoku,2026-03-30 20:32:45,90896,26227,13278,6534,5224,2321,1588,982
1,sudoku,2026-03-30 20:32:46,17458,10327,5641,5306,6655,5213,5691,2290
1,sudoku,2026-03-30 20:32:47,10849,35827,17823,15499,6973,6195,7035,2419
1,sudoku,2026-03-30 20:32:48,14454,12642,3595,20035,17226,19062,3282,2370
1,sudoku,2026-03-30 20:32:49,279071,131447,36214,16705,9043,10221,4277,3862
1,sudoku,2026-03-30 20:32:50,117499,21679,19606,15215,32691,11286,6064,3375
1,sudoku,2026-03-30 20:32:51,12613,36511,7302,15468,8460,8661,7103,1363
1,sudoku,2026-03-30 20:32:52,3445,5896,2445,1409,709,1658,1682,986
1,sudoku,2026-03-30 20:32:53,27259,97003,20698,16347,20463,8492,9197,3048
1,sudoku,2026-03-30 20:32:54,14568,51475,14363,4993,18880,12820,10892,5982
1,sudoku,2026-03-30 20:32:55,438225,29280,13628,7865,37844,18255,7834,5031
1,sudoku,2026-03-30 20:32:56,485029,97829,17130,5756,19753,6479,10394,3820
1,sudoku,2026-03-30 20:32:57,258961,53753,25305,8763,6757,1847,4273,613
1,sudoku,2026-03-30 20:32:58,3545,11345,1042,2213,2373,2098,1588,565
1,sudoku,2026-03-30 20:32:59,26319,11471,9769,8180,19396,12192,4216,2046
1,sudoku,2026-03-30 20:33:00,30147,10558,12673,12844,4893,7350,6811,1538
1,sudoku,2026-03-30 20:33:01,3348,27585,3566,3616,10227,5388,4515,2480
1,sudoku,2026-03-30 20:33:02,40693,7987,8550,18740,13362,15802,4383,5142
1,sudoku,2026-03-30 20:33:03,6043,5280,2732,1236,951,1587,942,473
1,sudoku,2026-03-30 20:33:04,32224,48059,16974,17753,17393,5125,4252,1842
1,sudoku,2026-03-30 20:33:05,5171,9831,13584,2124,4978,4971,1952,451
1,sudoku,2026-03-30 20:33:06,35909,35397,4952,7416,4420,11721,5007,2008
1,sudoku,2026-03-30 20:33:07,7434,7528,2962,1714,1009,1219,1294,1313
1,sudoku,2026-03-30 20:33:08,5128,24526,8872,12653,7198,5283,9959,2961
1,sudoku,2026-03-30 20:33:09,1347544,74777,17381,24441,28807,8867,9633,5000
1,sudoku,2026-03-30 20:33:10,138272,33776,33371,49243,7385,8027,6567,2886
1,sudoku,2026-03-30 20:33:11,47844,30736,10058,8448,9905,7783,2106,2538
1,sudoku,2026-03-30 20:33:12,13222,11998,2998,6591,5050,4621,3607,1356
1,sudoku,2026-03-30 20:33:13,41623,7352,5085,14790,19533,6565,3111,5013
1,sudoku,2026-03-30 20:33:14,4107,5185,1546,1608,3932,1154,1930,455
1,sudoku,2026-03-30 20:33:15,101413,19196,1745,6670,7111,3303,1544,599
1,sudoku,2026-03-30 20:33:16,18423,49312,16632,5472,19578,7315,9436,2382
1,sudoku,2026-03-30 20:33:17,3305,13494,3616,3455,1686,1555,3452,1615
1,sudoku,2026-03-30 20:33:18,34983,16170,22438,17721,2503,6557,6223,6555
1,sudoku,2026-03-30 20:33:19,12167,12331,2795,4686,1796,2177,1317,498
1,sudoku,2026-03-30 20:33:20,137582,42483,3502,24095,7160,6942,4085,6282
1,sudoku,2026-03-30 20:33:21,8080,4725,2244,24860,3915,1574,1576,1129
1,sudoku,2026-03-30 20:33:22,778050,130806,9596,15415,21990,10540,4796,5092
1,sudoku,2026-03-30 20:33:23,3937,29598,5639,11475,7436,11598,8104,6164
1,sudoku,2026-03-30 20:33:24,9878,4960,13826,27541,5725,9865,4627,3800
1,sudoku,2026-03-30 20:33:25,56877,18392,7526,3486,2732,5422,798,737
1,sudoku,2026-03-30 20:33:26,343149,50460,28097,6720,20980,3882,2803,2120
1,sudoku,2026-03-30 20:33:27,13649,4450,1493,2173,1576,4283,783,1734
1,sudoku,2026-03-30 20:33:28,84269,53705,5066,23632,11702,12631,14419,6961
1,sudoku,2026-03-30 20:33:29,297656,32023,4403,11502,21546,9513,5775,9127
1,sudoku,2026-03-30 20:33:30,40431,11450,3949,10990,9230,2165,2006,1648
1,sudoku,2026-03-30 20:33:31,349392,41765,7097,13976,17697,5666,4620,818
1,sudoku,2026-03-30 20:33:32,578885,63428,5711,11856,17277,12293,7884,6057
1,sudoku,2026-03-30 20:33:33,134101,20548,2855,8158,11071,10799,5249,3092
1,sudoku,2026-03-30 20:33:34,590951,56548,5409,4892,13457,29039,7159,6433
1,sudoku,2026-03-30 20:33:35,192676,67285,4078,8341,10110,16164,6652,4035
1,sudoku,2026-03-30 20:33:36,920834,71722,6352,40854,17341,17919,10046,3956
1,sudoku,2026-03-30 20:33:37,211140,112744,45723,20787,13694,34933,34986,13636
1,sudoku,2026-03-30 20:33:38,21825,14679,1737,3000,1260,1352,1500,1016
1,sudoku,2026-03-30 20:33:39,4016,6825,8454,13262,11284,8854,5750,1983
1,sudoku,2026-03-30 20:33:40,15066,20672,3882,4751,7294,4142,7171,2207
1,sudoku,2026-03-30 20:33:41,39191,36603,11640,9474,12330,7472,4519,2615
1,sudoku,2026-03-30 20:33:42,63961,31830,3585,39842,18115,8608,7039,3949
1,sudoku,2026-03-30 20:33:43,46235,43929,6774,13954,2438,4602,6395,4601
1,sudoku,2026-03-30 20:33:44,7932,24847,13467,7998,10687,8096,7044,3258
1,sudoku,2026-03-30 20:33:45,470705,356051,10057,15146,9522,13061,7109,2621
1,sudoku,2026-03-30 20:33:46,14241,36288,6619,15247,3451,9691,5766,2723
1,sudoku,2026-03-30 20:33:47,7443,13509,9375,17249,22213,5789,4436,1990
1,sudoku,2026-03-30 20:33:48,4286,29842,14807,16395,3259,13511,3738,2172
1,sudoku,2026-03-30 20:33:49,9974,18755,7872,6871,6679,2692,2365,1050
1,sudoku,2026-03-30 20:33:50,190343,18069,5140,4470,6718,2490,1895,2466
1,sudoku,2026-03-30 20:33:51,515708,21754,8088,17052,11167,6398,7082,2177
1,sudoku,2026-03-30 20:33:52,1438,4147,780,2342,1195,580,1147,174
1,sudoku,2026-03-30 20:33:53,62150,217508,77829,71961,46311,5956,14692,5933
1,sudoku,2026-03-30 20:33:54,5266,12044,16745,5914,9380,7948,2697,4986
1,sudoku,2026-03-30 20:33:55,6335,38901,9742,15925,9416,4407,11967,2359
1,sudoku,2026-03-30 20:33:56,65959,76898,3501,18399,22397,6216,8990,4981
1,sudoku,2026-03-30 20:33:57,88520,8339,2569,6733,5101,2685,788,1215
1,sudoku,2026-03-30 20:33:58,3117,5805,5198,2241,1502,2477,1633,1470
1,sudoku,2026-03-30 20:33:59,19036,57760,4959,9089,4394,6465,6663,1984
1,sudoku,2026-03-30 20:34:00,7351,2557,2720,4177,13765,8248,9558,3700
1,sudoku,2026-03-30 20:34:01,16625,20664,6198,31421,4077,15164,10308,3938
1,sudoku,2026-03-30 20:34:02,26735,29356,1079,11263,8925,6350,15085,2879
1,sudoku,2026-03-30 20:34:03,14689,7860,8093,12449,2027,3966,2231,996
1,sudoku,2026-03-30 20:34:04,1308,5505,6325,1792,4007,3315,1419,893
1,sudoku,2026-03-30 20:34:05,9780,24966,3839,7767,4651,10153,3821,811
1,sudoku,2026-03-30 20:34:06,4642,20085,1658,1632,4985,5924,8860,1246
1,sudoku,2026-03-30 20:34:07,7315,25644,2916,30861,4358,14325,2255,3465
1,sudoku,2026-03-30 20:34:08,18157,15415,16035,14351,8772,10024,6033,1341
1,sudoku,2026-03-30 20:34:09,5846,3211,17119,17108,2750,4816,5110,2919
1,sudoku,2026-03-30 20:34:10,37395,6184,1364,4022,1903,2156,2702,413
1,sudoku,2026-03-30 20:34:11,16310,22553,8872,25223,4339,6581,8303,4551
1,sudoku,2026-03-30 20:34:12,10993,7299,31345,17445,11834,9121,11613,7648
1,sudoku,2026-03-30 20:34:13,6764,23582,7836,27892,5836,14445,5333,4390
1,sudoku,2026-03-30 20:34:14,615059,38491,11449,11084,5549,12488,5316,8236
1,sudoku,2026-03-30 20:34:15,4997,6732,4384,3567,8344,1598,1541,343
1,sudoku,2026-03-30 20:34:16,22535,21861,1902,5609,12505,13974,6021,3626
1,sudoku,2026-03-30 20:34:17,66776,48395,5683,48649,16636,11119,12194,7718
1,sudoku,2026-03-30 20:34:18,5772,13318,841,3094,2660,5022,1307,1234
1,sudoku,2026-03-30 20:34:19,395303,73253,11587,21030,11137,7375,8333,5467
1,sudoku,2026-03-30 20:34:20,16734,78558,2440,22121,13381,7924,5421,14678
1,sudoku,2026-03-30 20:34:21,9302,8151,1122,1921,3810,2947,1312,1291
1,sudoku,2026-03-30 20:34:22,79079,77494,7662,8762,7785,3393,3417,1348
1,sudoku,2026-03-30 20:34:23,37716,47961,15066,34752,13432,7076,4915,2606
1,sudoku,2026-03-30 20:34:24,73060,61521,22970,5912,8014,2590,2267,859
1,sudoku,2026-03-30 20:34:25,1468497,297729,3580,43942,44146,5070,10554,3592
1,sudoku,2026-03-30 20:34:26,9217,30414,4533,7446,2133,6965,10026,1799
1,sudoku,2026-03-30 20:34:27,24242,50205,6196,5265,4687,6745,3983,2083
1,sudoku,2026-03-30 20:34:28,10722,28274,7350,8832,3034,7079,9344,6875
1,sudoku,2026-03-30 20:34:29,57304,169158,48699,18307,23843,10878,7614,1063
1,sudoku,2026-03-30 20:34:30,404027,59867,29472,27982,18909,10737,7360,3947
1,sudoku,2026-03-30 20:34:31,5947,12372,1840,3020,3766,2145,2166,808
1,sudoku,2026-03-30 20:34:32,123069,28594,8147,3849,12600,7515,994,1653
1,sudoku,2026-03-30 20:34:33,30674,26060,10214,16877,20869,11240,4441,4777
1,sudoku,2026-03-30 20:34:34,129549,31096,35434,4594,5185,1917,1592,737
1,sudoku,2026-03-30 20:34:35,9312,5718,6252,7572,3302,3445,3102,995
1,sudoku,2026-03-30 20:34:36,19076,22972,9739,21570,9329,5728,10871,2656
1,sudoku,2026-03-30 20:34:37,175513,27865,3597,10535,8588,5300,4359,580
1,sudoku,2026-03-30 20:34:38,115561,21615,49218,12164,13956,12856,6683,2066
1,sudoku,2026-03-30 20:34:39,732348,63388,24642,12262,4491,9096,10308,2737
1,sudoku,2026-03-30 20:34:40,113808,6350,4006,6710,2863,2157,906,738
1,sudoku,2026-03-30 20:34:41,229570,273830,12177,17693,12447,13668,13740,3014
