Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
2,focus,2026-03-30 20:52:25,1188798,194382,50486,21401,21328,33747,25529,9231
2,focus,2026-03-30 20:52:26,385676,81897,29369,5364,7119,8773,13607,2648
2,focus,2026-03-30 20:52:27,862902,47864,85684,6830,9208,5669,8423,2550
2,focus,2026-03-30 20:52:28,228848,151635,22180,10273,10986,8593,10272,5837
2,focus,2026-03-30 20:52:29,108822,88084,5850,2250,6159,8320,7503,3205
2,focus,2026-03-30 20:52:30,1175982,112958,18629,6841,13925,6716,10115,7475
2,focus,2026-03-30 20:52:31,490734,13470,14351,9068,5676,3789,4018,410
2,focus,2026-03-30 20:52:32,168621,89060,16077,2984,1555,4937,7324,5132
2,focus,2026-03-30 20:52:33,213312,13706,12063,4013,7620,10108,4050,3296
2,focus,2026-03-30 20:52:34,869368,16409,38999,10337,9146,10714,11305,3323
2,focus,2026-03-30 20:52:35,199411,27773,4210,5929,841,1920,1390,856
2,focus,2026-03-30 20:52:36,890759,66995,11540,16315,2251,9627,16632,1621
2,focus,2026-03-30 20:52:37,1892198,83337,38928,28156,11386,12759,7560,8948
2,focus,2026-03-30 20:52:38,536836,741076,101922,35531,34773,21590,56264,12226
2,focus,2026-03-30 20:52:39,21928,24862,2289,6554,976,4012,2417,842
2,focus,2026-03-30 20:52:40,590385,45373,21004,5501,11211,8655,5087,3428
2,focus,2026-03-30 20:52:41,850036,40058,15394,8753,8941,7976,4857,6286
2,focus,2026-03-30 20:52:42,194415,29637,7313,17734,7108,7376,5922,3584
2,focus,2026-03-30 20:52:43,661344,9962,6258,2142,2835,1592,1598,879
2,focus,2026-03-30 20:52:44,1690252,135813,63071,24715,14090,42865,37468,28946
2,focus,2026-03-30 20:52:45,1905634,209550,13415,51627,20472,17766,15689,22796
2,focus,2026-03-30 20:52:46,1822879,553192,227527,37816,27740,32539,11296,36465
2,focus,2026-03-30 20:52:47,1162367,80623,31230,21847,8100,8047,9699,5397
2,focus,2026-03-30 20:52:48,706662,81695,1302,7405,6383,4385,4385,3074
2,focus,2026-03-30 20:52:49,1320438,997696,136301,18171,37052,46467,90467,26026
2,focus,2026-03-30 20:52:50,1109732,179525,6884,30047,11655,39538,48123,10842
2,focus,2026-03-30 20:52:51,127619,19096,7082,994,2962,4101,2142,2626
2,focus,2026-03-30 20:52:52,2703276,417299,149545,42152,40862,47445,57639,9543
2,focus,2026-03-30 20:52:53,476226,45290,6881,1915,3888,4312,4225,1584
2,focus,2026-03-30 20:52:54,905162,168104,132160,97619,53170,40633,58200,6219
2,focus,2026-03-30 20:52:55,35097,20014,10878,1350,2085,1360,3646,668
2,focus,2026-03-30 20:52:56,605808,137448,56562,26634,15869,46869,26708,29290
2,focus,2026-03-30 20:52:57,1395729,1163982,123671,27729,38251,32801,39688,22500
2,focus,2026-03-30 20:52:58,39029,37575,18268,3198,2220,3282,2981,750
2,focus,2026-03-30 20:52:59,1181659,278083,5963,7215,12911,13154,7881,6569
2,focus,2026-03-30 20:53:00,90646,42628,14611,7171,4372,2716,1673,1517
2,focus,2026-03-30 20:53:01,281429,61944,7337,17382,13054,13952,9338,5674
2,focus,2026-03-30 20:53:02,1599129,463911,75673,34325,42443,53989,17957,25847
2,focus,2026-03-30 20:53:03,610531,227574,38524,3048,5066,16188,7510,4531
2,focus,2026-03-30 20:53:04,1976624,552206,184817,103796,26812,52656,72994,17827
2,focus,2026-03-30 20:53:05,693580,41104,137801,36739,44693,25399,39128,12319
2,focus,2026-03-30 20:53:06,2297256,505474,169427,172834,78687,38690,86567,15405
2,focus,2026-03-30 20:53:07,840450,56459,27704,14228,8793,7664,6504,4005
2,focus,2026-03-30 20:53:08,208358,66180,18218,13259,6560,11007,6912,5109
2,focus,2026-03-30 20:53:09,1067541,116432,19663,22980,13407,9460,12684,2297
2,focus,2026-03-30 20:53:10,2127994,359997,52211,45008,19529,39878,80186,24848
2,focus,2026-03-30 20:53:11,1007791,239466,86189,79787,12097,35411,25757,16042
