Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
4,relax,2026-04-03 11:23:03,218247,132758,27601,10738,2712,5973,4411,2346
4,relax,2026-04-03 11:23:04,59520,51754,3681,5995,4059,4447,5332,2133
4,relax,2026-04-03 11:23:05,155059,83272,45569,5266,11460,11637,7987,2093
4,relax,2026-04-03 11:23:06,2363440,125997,35896,47221,24608,32055,14013,9197
4,relax,2026-04-03 11:23:07,2845439,329215,49442,49462,17730,18599,24533,12850
4,relax,2026-04-03 11:23:08,544539,237000,22950,37420,6271,8466,9043,7415
4,relax,2026-04-03 11:23:09,1449125,36211,28678,4203,15014,10050,7013,2400
4,relax,2026-04-03 11:23:10,875173,224532,70782,83728,16015,17550,18864,19649
4,relax,2026-04-03 11:23:11,1747706,79323,7380,15845,11657,6496,5093,2963
4,relax,2026-04-03 11:23:12,165308,81315,10632,6925,29211,11008,6725,1681
4,relax,2026-04-03 11:23:13,608734,160201,17031,12221,12916,25257,10017,15664
4,relax,2026-04-03 11:23:14,1938545,121258,45612,43415,28615,13389,20203,19146
4,relax,2026-04-03 11:23:15,134366,11340,1340,3345,1812,2707,1831,553
4,relax,2026-04-03 11:23:16,1365429,315565,7963,24892,23771,15048,18187,13109
4,relax,2026-04-03 11:23:17,298018,105337,3407,3425,3818,9659,5918,5326
4,relax,2026-04-03 11:23:18,60671,56215,11819,5254,2347,1880,1113,831
4,relax,2026-04-03 11:23:19,49514,90314,16373,9638,8826,7040,5147,3402
4,relax,2026-04-03 11:23:20,358993,62232,9591,26095,24302,14083,5801,4048
4,relax,2026-04-03 11:23:21,1892461,68696,46009,18351,88526,29463,14325,10727
4,relax,2026-04-03 11:23:22,1708777,352702,92649,59572,101209,56995,33432,13926
4,relax,2026-04-03 11:23:23,1346736,183442,10449,19765,47023,26506,25571,8472
4,relax,2026-04-03 11:23:24,192456,492734,17682,37701,9747,39870,12584,15062
4,relax,2026-04-03 11:23:25,129133,36461,1493,10682,11978,11289,11432,4205
4,relax,2026-04-03 11:23:26,865819,50089,12197,9826,14394,9567,12510,4317
4,relax,2026-04-03 11:23:27,208866,5564,3667,1937,1069,914,1008,791
4,relax,2026-04-03 11:23:28,631014,55788,10576,14263,19585,13596,3212,4185
4,relax,2026-04-03 11:23:29,1387492,466254,41136,50701,52294,19820,42303,9328
4,relax,2026-04-03 11:23:30,1645998,334921,35062,35148,15452,35557,33201,9428
4,relax,2026-04-03 11:23:31,1613966,540580,30310,15831,11724,45166,21446,11884
4,relax,2026-04-03 11:23:32,161698,105204,16540,18806,3274,5340,6887,2334
4,relax,2026-04-03 11:23:33,367446,98520,1926,11365,10713,9191,12397,7613
4,relax,2026-04-03 11:23:34,287761,79921,3285,3739,10077,4945,9100,5667
4,relax,2026-04-03 11:23:35,523687,37977,41755,12190,12711,4830,4237,5177
4,relax,2026-04-03 11:23:36,128665,72764,21251,11404,3424,3533,5952,3221
4,relax,2026-04-03 11:23:37,1548563,188311,28099,33973,27084,16974,16574,12562
4,relax,2026-04-03 11:23:38,126233,13380,4588,6520,1299,1996,2138,594
4,relax,2026-04-03 11:23:39,367034,90614,27169,12030,8981,14908,3833,1357
4,relax,2026-04-03 11:23:40,409378,512593,43077,24251,19830,28275,18348,13169
4,relax,2026-04-03 11:23:41,227199,182587,7352,10712,8184,2884,7094,5607
4,relax,2026-04-03 11:23:42,397237,81209,11116,1979,2921,5146,4237,1703
4,relax,2026-04-03 11:23:43,2082481,154588,40437,37378,14938,24120,17585,8391
4,relax,2026-04-03 11:23:44,74832,9546,2581,1075,1180,1245,1983,656
4,relax,2026-04-03 11:23:45,813339,183400,23016,19940,24085,22717,22689,14337
4,relax,2026-04-03 11:23:46,2658724,668799,65796,88095,30898,52451,26383,12327
4,relax,2026-04-03 11:23:47,1487371,69230,5819,24465,10294,4933,6191,2622
4,relax,2026-04-03 11:23:48,1487207,754056,29677,28644,24768,12565,16622,15671
4,relax,2026-04-03 11:23:49,1093786,125128,15522,11648,56432,16672,15305,8525
4,relax,2026-04-03 11:23:50,696957,616667,68464,33458,20009,28575,46410,13889
4,relax,2026-04-03 11:23:51,226770,56137,14649,15900,7895,9997,6711,3037
4,relax,2026-04-03 11:23:52,2769313,370790,13763,34091,32183,32729,49620,9134
4,relax,2026-04-03 11:23:53,1059558,70953,39455,5670,5601,11685,8337,1918
4,relax,2026-04-03 11:23:54,210435,25089,1624,3955,1589,1544,1267,2375
4,relax,2026-04-03 11:23:55,566400,505058,10014,13513,8843,8640,10024,5178
4,relax,2026-04-03 11:23:56,1000527,188230,4089,54158,51521,36268,24673,6757
4,relax,2026-04-03 11:23:57,954756,62173,27007,8420,14824,13886,5891,5721
4,relax,2026-04-03 11:23:58,1116087,211763,57684,36904,23338,34301,11761,10652
4,relax,2026-04-03 11:23:59,171742,99795,4243,34744,21536,11719,4227,1772
4,relax,2026-04-03 11:24:00,953595,511414,83905,25308,62833,30495,27841,7540
4,relax,2026-04-03 11:24:01,901616,125520,25096,94355,11373,23887,25808,7971
4,relax,2026-04-03 11:24:02,893520,795206,26768,26611,23320,31480,32227,42271
4,relax,2026-04-03 11:24:03,1494069,331569,30292,79555,45647,19510,25459,7788
4,relax,2026-04-03 11:24:04,2197511,248029,131352,35352,43292,22295,34793,9919
4,relax,2026-04-03 11:24:05,861967,37272,13270,11614,18304,23113,2989,3326
4,relax,2026-04-03 11:24:06,995202,327167,190754,16839,13032,48634,18730,4527
4,relax,2026-04-03 11:24:07,1284892,184184,17348,23137,9142,6799,13217,2857
4,relax,2026-04-03 11:24:08,1184451,601105,22521,68526,21794,13633,18170,6413
4,relax,2026-04-03 11:24:09,1281632,363878,17879,61159,30781,19928,41270,6786
