Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
4,focus,2026-04-03 11:15:25,213998,67001,9963,28801,33395,16235,5967,7288
4,focus,2026-04-03 11:15:25,248890,9325,2355,8861,8653,11581,6271,2797
4,focus,2026-04-03 11:15:26,1214056,60633,85049,54515,34238,31783,22786,21628
4,focus,2026-04-03 11:15:27,666,272,105,60,47,25,6,5
4,focus,2026-04-03 11:15:28,0,0,0,0,0,0,0,0
4,focus,2026-04-03 11:15:29,0,0,0,0,0,0,0,0
4,focus,2026-04-03 11:15:30,1238498,417174,23850,39113,39855,117263,34389,38008
4,focus,2026-04-03 11:15:31,497588,56969,19137,35255,53235,49786,45829,51327
4,focus,2026-04-03 11:15:32,893297,352696,181672,59098,99264,300711,152668,54426
4,focus,2026-04-03 11:15:33,872243,353505,126439,60125,174982,71718,51334,55623
4,focus,2026-04-03 11:15:34,1110060,236149,132256,20140,77323,102065,44681,26733
4,focus,2026-04-03 11:15:35,1425610,105204,30468,237393,289214,222999,110287,73259
4,focus,2026-04-03 11:15:36,65045,44088,17665,26233,48424,24934,12001,11629
4,focus,2026-04-03 11:15:37,1029599,130026,110277,92263,92958,113066,81908,60733
4,focus,2026-04-03 11:15:38,50856,21198,7060,4865,3057,1580,571,318
4,focus,2026-04-03 11:15:39,0,0,0,0,0,0,0,0
4,focus,2026-04-03 11:15:40,0,0,0,0,0,0,0,0
4,focus,2026-04-03 11:15:41,1491929,140723,71893,73651,66029,375427,73179,127743
4,focus,2026-04-03 11:15:42,2392451,528624,119390,153203,137632,220310,160592,40640
4,focus,2026-04-03 11:15:43,2400415,284384,23771,124254,54934,81253,80927,43063
4,focus,2026-04-03 11:15:44,1413746,1391789,43752,111930,386329,319091,256454,162343
4,focus,2026-04-03 11:15:45,1612871,175335,61962,60026,58333,251341,42107,115960
4,focus,2026-04-03 11:15:46,141425,101227,9831,13461,38820,20954,23513,11298
4,focus,2026-04-03 11:15:47,1171878,494469,108192,57429,288422,115867,101049,46930
4,focus,2026-04-03 11:15:48,1244271,1392738,182897,150368,105960,221594,119493,64357
4,focus,2026-04-03 11:15:49,917859,11919,2142,19763,27238,38178,30148,18348
4,focus,2026-04-03 11:15:50,3305829,173449,245920,110820,83971,101367,53166,22741
4,focus,2026-04-03 11:15:51,235890,74432,2303,8671,4955,3458,1078,479
4,focus,2026-04-03 11:15:52,1765555,348878,110578,43201,35184,24435,41180,25618
4,focus,2026-04-03 11:15:53,1655964,1658612,132058,588126,210774,492524,467578,301781
4,focus,2026-04-03 11:15:54,2169912,743051,403978,260160,303359,342395,234555,166403
4,focus,2026-04-03 11:15:55,881003,27630,16680,61442,41660,77086,40619,48139
4,focus,2026-04-03 11:15:56,840501,74721,1511,5662,3986,5668,1179,235
4,focus,2026-04-03 11:15:57,1063292,9639,9176,16503,12310,9187,2398,1501
4,focus,2026-04-03 11:15:58,296230,596370,73613,240644,243178,59626,75516,49034
4,focus,2026-04-03 11:15:59,250,310,127,50,9,8,8,2
4,focus,2026-04-03 11:16:00,2242451,382341,269277,399312,440431,282983,87517,90035
4,focus,2026-04-03 11:16:01,443407,50378,30384,35631,38019,56515,31461,34205
4,focus,2026-04-03 11:16:02,901492,203121,12673,8704,39758,21002,3659,2075
4,focus,2026-04-03 11:16:03,1085843,26203,6646,10833,15795,13578,5792,2577
4,focus,2026-04-03 11:16:04,2079140,110547,32465,183724,133629,115269,44864,104808
4,focus,2026-04-03 11:16:05,1923589,253983,302385,241934,143304,68773,63771,54324
4,focus,2026-04-03 11:16:06,878829,162979,26681,117209,129896,52377,23075,10304
4,focus,2026-04-03 11:16:10,1158096,32539,30029,48171,34680,13295,3845,4922
4,focus,2026-04-03 11:16:11,1361282,990960,234670,316251,86271,25916,32566,20162
4,focus,2026-04-03 11:16:12,1212810,200216,112900,34039,48756,16179,5036,3957
4,focus,2026-04-03 11:16:13,2820984,494620,51653,80597,47915,12835,13369,14553
4,focus,2026-04-03 11:16:14,1478911,142670,305817,280480,99924,157136,36678,11365
4,focus,2026-04-03 11:16:15,34598,60355,10126,2145,27266,7964,1790,1084
4,focus,2026-04-03 11:16:16,158414,25252,1146,3704,14280,2724,2110,694
4,focus,2026-04-03 11:16:17,1796964,160875,42359,62064,28776,16167,9060,2977
4,focus,2026-04-03 11:16:18,2037729,42251,50051,45058,18837,23088,3448,4689
4,focus,2026-04-03 11:16:23,301043,26436,43363,12204,27994,32975,17594,3053
4,focus,2026-04-03 11:16:24,814742,44197,14345,5855,17552,15686,3065,2092
4,focus,2026-04-03 11:16:25,692171,63769,30623,14905,55183,11270,17217,3685
4,focus,2026-04-03 11:16:26,8364,24567,6981,9105,5247,3689,1523,638
4,focus,2026-04-03 11:16:27,2283405,390773,245858,93568,82483,36134,11871,5185
4,focus,2026-04-03 11:16:28,209091,108455,20606,14697,18709,5584,2600,1544
4,focus,2026-04-03 11:16:29,531918,242053,10223,14969,20380,9200,3027,3152
4,focus,2026-04-03 11:16:30,1293015,268992,282117,64036,70889,24314,12586,4191
4,focus,2026-04-03 11:16:31,670888,125483,45269,13289,8321,2597,1550,993
4,focus,2026-04-03 11:16:32,504400,1637604,184408,68775,205827,151588,55636,34238
4,focus,2026-04-03 11:16:33,531514,275188,116670,61694,28806,22079,23146,3261
4,focus,2026-04-03 11:16:34,399715,170009,20293,4395,7880,31567,14345,8143
4,focus,2026-04-03 11:16:35,789338,238789,45580,27818,30156,27521,3720,5770
4,focus,2026-04-03 11:16:36,291030,174272,189180,119413,19554,29382,6647,5335
4,focus,2026-04-03 11:16:37,1129141,337007,18004,46009,18455,24050,6805,2453
4,focus,2026-04-03 11:16:38,1620753,341633,109852,30262,25909,32897,9152,1456
4,focus,2026-04-03 11:16:39,269905,37865,31120,8659,19149,8986,1165,1057
4,focus,2026-04-03 11:16:40,1571255,135117,61532,70999,73695,21577,4436,9176
4,focus,2026-04-03 11:16:41,1970068,232569,38501,23258,45968,47786,10063,4728
4,focus,2026-04-03 11:16:42,1197894,223246,146753,8947,40226,23945,9067,7416
4,focus,2026-04-03 11:16:43,554768,288860,87179,25952,36128,23632,7695,3987
4,focus,2026-04-03 11:16:44,2010224,161956,36508,44844,17328,24747,5963,9483
4,focus,2026-04-03 11:16:45,762703,195145,260517,36010,9421,13581,4922,4759
4,focus,2026-04-03 11:16:46,1528584,1109672,360671,121817,184561,75519,35073,33852
4,focus,2026-04-03 11:16:47,216871,43342,13687,16410,1611,4011,5211,2491
4,focus,2026-04-03 11:16:48,596342,310180,111355,34475,18932,18754,5250,1696
4,focus,2026-04-03 11:16:49,147056,33659,27954,10046,15557,3230,1673,643
4,focus,2026-04-03 11:16:50,2027562,197082,55974,45626,15965,8951,7351,3965
4,focus,2026-04-03 11:16:51,1798829,60933,46121,54158,18002,40769,9306,6642
4,focus,2026-04-03 11:16:52,291318,49263,23752,8877,19062,5113,1549,1346
4,focus,2026-04-03 11:16:53,122039,163108,20872,4255,25088,2786,1382,804
4,focus,2026-04-03 11:16:54,558180,215072,358357,28020,63897,17568,17404,4380
4,focus,2026-04-03 11:16:55,853864,455744,61497,49749,6475,15326,6930,1208
4,focus,2026-04-03 11:16:56,590842,144236,176220,22907,70993,48684,9521,4394
4,focus,2026-04-03 11:16:57,535249,224046,126270,17270,19492,55330,17522,3261
4,focus,2026-04-03 11:16:58,411879,115836,199537,34742,11451,17186,7675,5888
4,focus,2026-04-03 11:16:59,1558437,121962,62987,67165,22033,13154,4729,8843
4,focus,2026-04-03 11:17:00,404129,224722,25814,19293,11354,19507,7525,7768
4,focus,2026-04-03 11:17:01,2900202,685521,54856,105601,102106,48342,21576,34279
4,focus,2026-04-03 11:17:02,1977081,920037,709937,95719,294241,69132,27195,30677
4,focus,2026-04-03 11:17:03,1305090,956103,78132,130473,92570,43338,25776,7994
4,focus,2026-04-03 11:17:04,630422,792889,157857,159622,81094,38820,33261,18956
4,focus,2026-04-03 11:17:05,2661509,1182489,192793,64265,88817,90905,35091,32311
4,focus,2026-04-03 11:17:06,1137622,287626,121685,13090,32893,16834,7434,2768
4,focus,2026-04-03 11:17:07,403228,47259,1507,10428,2782,1978,2734,1374
4,focus,2026-04-03 11:17:08,1586380,171150,66516,41537,24158,15207,9615,2228
4,focus,2026-04-03 11:17:09,424578,91733,10109,18709,5671,3656,2585,2420
4,focus,2026-04-03 11:17:10,841401,267245,18700,16662,25309,13637,3987,7666
4,focus,2026-04-03 11:17:11,724842,128127,81337,41745,24830,15061,4797,5634
4,focus,2026-04-03 11:17:12,762725,46245,13856,7113,6577,3195,1242,1207
4,focus,2026-04-03 11:17:13,2003731,121231,29103,16481,22483,7155,6844,1888
4,focus,2026-04-03 11:17:14,460337,141962,15169,20165,28420,16264,13961,5563
4,focus,2026-04-03 11:17:15,713399,116380,6714,15860,5385,2757,2747,3551
4,focus,2026-04-03 11:17:16,305141,121998,7099,4831,8566,3755,1228,591
4,focus,2026-04-03 11:17:17,648352,154895,35187,83737,6465,10222,5311,1590
4,focus,2026-04-03 11:17:18,2022337,909180,220527,202984,27328,118525,50645,45554
4,focus,2026-04-03 11:17:19,905871,384697,30170,43725,23934,15190,7620,6399
4,focus,2026-04-03 11:17:20,1669064,1077144,657236,213951,85174,38674,25144,11886
4,focus,2026-04-03 11:17:21,1882909,893494,479323,48239,128598,79559,22131,23565
4,focus,2026-04-03 11:17:22,821515,105769,52297,19387,38358,13405,15135,5777
4,focus,2026-04-03 11:17:23,1936216,772659,5405,144306,72006,66464,58222,35926
4,focus,2026-04-03 11:17:24,516468,288669,137273,27896,35856,29470,11043,8065
4,focus,2026-04-03 11:17:25,215662,37213,4394,11486,3784,3435,2198,546
4,focus,2026-04-03 11:17:26,154248,223610,52399,24613,6132,15920,8628,4011
4,focus,2026-04-03 11:17:27,1633384,110824,15971,13189,29390,9082,10157,848
4,focus,2026-04-03 11:17:28,852153,112386,7764,13807,18115,11864,5437,3411
4,focus,2026-04-03 11:17:29,732674,620258,69943,35553,14167,12472,7491,6322
4,focus,2026-04-03 11:17:30,938655,21565,11335,15375,8347,2291,2215,1996
4,focus,2026-04-03 11:17:31,1261939,1257761,101685,42648,105354,40321,53872,15641
4,focus,2026-04-03 11:17:32,74670,71328,13160,5060,6158,2538,841,987
4,focus,2026-04-03 11:17:33,831540,263851,27481,37279,12922,9391,6490,2887
4,focus,2026-04-03 11:17:34,1438920,176324,170303,34452,41167,60897,17083,9639
4,focus,2026-04-03 11:17:35,733055,144202,30420,22548,35611,28147,4956,2208
