Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
1,focus,2026-03-30 20:35:50,7259,14930,4308,12824,3352,2429,1717,2354
1,focus,2026-03-30 20:35:50,7518,14473,1198,6596,5117,2743,2290,997
1,focus,2026-03-30 20:35:51,37067,69945,2668,987,1255,1948,1358,691
1,focus,2026-03-30 20:35:52,82365,7560,805,9070,4208,1670,1138,757
1,focus,2026-03-30 20:35:58,1353512,72179,162129,19879,17084,11157,8565,4147
1,focus,2026-03-30 20:35:59,192659,38441,10323,5148,3591,2197,1271,486
1,focus,2026-03-30 20:36:00,159914,10057,8076,19450,2042,1394,755,493
1,focus,2026-03-30 20:36:01,110147,7876,9147,3272,6205,1495,951,676
1,focus,2026-03-30 20:36:02,251308,11691,1444,3267,2773,886,1122,696
1,focus,2026-03-30 20:36:03,279484,8430,2550,4411,3528,1658,1446,380
1,focus,2026-03-30 20:36:04,10504,5728,5184,2656,9087,1140,744,428
1,focus,2026-03-30 20:36:05,101908,30462,6781,8210,5058,2411,770,645
1,focus,2026-03-30 20:36:06,2845997,521139,93229,46534,48503,28328,4968,2493
1,focus,2026-03-30 20:36:07,79049,53441,402,4990,1623,1682,278,318
1,focus,2026-03-30 20:36:08,398,3752,8306,5841,1640,1042,556,455
1,focus,2026-03-30 20:36:09,43278,15384,18345,12529,4083,3883,2163,671
1,focus,2026-03-30 20:36:10,122630,11101,17703,3875,2499,1414,526,512
1,focus,2026-03-30 20:36:11,7153,8973,16468,22991,6018,4521,2963,3603
1,focus,2026-03-30 20:36:12,21419,10639,6472,7031,1522,3095,890,338
1,focus,2026-03-30 20:36:13,1157645,369853,45084,21573,32340,10956,4729,3006
1,focus,2026-03-30 20:36:14,18064,29907,1982,20796,13816,4867,2172,1883
1,focus,2026-03-30 20:36:15,49236,15194,8401,2956,5575,1547,548,471
1,focus,2026-03-30 20:36:16,367101,21230,21945,10045,7965,6217,1612,1102
1,focus,2026-03-30 20:36:17,55448,14894,1902,8401,720,1600,286,203
1,focus,2026-03-30 20:36:18,11587,26913,4949,33485,8319,5556,4370,1797
1,focus,2026-03-30 20:36:19,19441,18245,15260,19054,17765,5087,1361,1469
1,focus,2026-03-30 20:36:20,14887,15870,5421,6514,11524,2818,2333,2006
1,focus,2026-03-30 20:36:21,13349,11590,13139,12837,3021,3467,1629,2513
1,focus,2026-03-30 20:36:22,306754,38125,6007,10668,1735,1455,467,548
1,focus,2026-03-30 20:36:23,11325,20976,10208,7428,7741,3626,1708,2372
1,focus,2026-03-30 20:36:24,29632,8814,3357,2254,1413,4939,1937,1605
1,focus,2026-03-30 20:36:25,11383,1569,12290,12027,9798,5220,1492,1353
1,focus,2026-03-30 20:36:26,3075,2002,2968,2885,3109,1155,578,254
1,focus,2026-03-30 20:36:27,13141,18234,2004,4156,4910,2872,2505,1630
1,focus,2026-03-30 20:36:28,9806,12647,4398,7082,7684,4444,2389,1190
1,focus,2026-03-30 20:36:29,3902,6734,7581,10106,3228,5142,1809,630
1,focus,2026-03-30 20:36:30,6699,13213,2515,10096,4263,3722,2392,1273
1,focus,2026-03-30 20:36:31,111722,29282,6581,4923,4536,2315,1248,368
1,focus,2026-03-30 20:36:32,10738,13788,8259,6476,5362,1339,396,569
1,focus,2026-03-30 20:36:33,92509,96193,28465,33298,9124,8156,3769,840
1,focus,2026-03-30 20:36:34,5040,8271,12259,14549,3402,4867,1709,1130
1,focus,2026-03-30 20:36:35,80660,18228,4923,1694,3851,2487,960,147
1,focus,2026-03-30 20:36:36,14106,10294,7891,14006,3563,2328,1727,2966
1,focus,2026-03-30 20:36:37,17574,7023,9395,13447,3113,12042,5520,812
1,focus,2026-03-30 20:36:38,7991,8128,12635,5764,5499,2020,2553,4189
1,focus,2026-03-30 20:36:39,8957,4781,3690,1444,1572,1447,573,477
1,focus,2026-03-30 20:36:40,36340,23939,3967,3817,1063,1502,673,668
1,focus,2026-03-30 20:36:41,8006,26123,7333,23903,9567,3383,2016,705
1,focus,2026-03-30 20:36:42,13426,24517,1412,11606,3706,4892,532,1676
1,focus,2026-03-30 20:36:43,18760,9722,5134,13998,5013,4760,3231,2316
1,focus,2026-03-30 20:36:44,129469,32171,115,3580,1255,1762,2138,375
1,focus,2026-03-30 20:36:45,6747,21541,6742,5496,4526,5869,2148,830
1,focus,2026-03-30 20:36:46,7341,17508,3247,13573,6181,7393,2264,2351
1,focus,2026-03-30 20:36:47,10746,11670,7188,33809,5288,4617,1659,1620
1,focus,2026-03-30 20:36:48,9389,25536,6319,2612,5684,3751,2362,1590
1,focus,2026-03-30 20:36:49,7407,5441,1636,1129,810,920,669,231
1,focus,2026-03-30 20:36:50,193701,8394,2290,3044,327,980,204,114
1,focus,2026-03-30 20:36:51,9263,25413,5789,28080,4699,5164,4433,2030
1,focus,2026-03-30 20:36:52,31570,106372,18847,13908,10238,4156,5093,3788
1,focus,2026-03-30 20:36:53,7839,8254,19207,14557,4363,6604,3608,2429
1,focus,2026-03-30 20:36:54,181847,74979,9912,4973,4282,1474,819,1168
1,focus,2026-03-30 20:36:55,9440,17200,8297,4009,2357,1491,1315,641
1,focus,2026-03-30 20:36:56,995883,160681,22436,20595,11024,10156,9443,4249
1,focus,2026-03-30 20:36:57,6767,15734,1016,17900,11162,5049,3919,1380
1,focus,2026-03-30 20:36:58,127075,31372,2960,6657,2602,1683,849,819
1,focus,2026-03-30 20:36:59,11446,10409,1409,15671,2729,2795,1999,2154
1,focus,2026-03-30 20:37:00,12685,31412,7651,15429,7327,3717,3538,1672
1,focus,2026-03-30 20:37:01,69881,4853,1062,3931,2687,2675,1225,249
1,focus,2026-03-30 20:37:02,14205,8400,1009,4772,1050,2029,425,641
1,focus,2026-03-30 20:37:03,19570,11494,2011,8830,3155,744,295,276
1,focus,2026-03-30 20:37:04,16638,23075,1311,14481,6161,899,1843,412
1,focus,2026-03-30 20:37:05,2110,18902,7004,20151,8032,8182,3282,2939
1,focus,2026-03-30 20:37:06,15082,12860,8605,26124,8909,4995,1902,1245
1,focus,2026-03-30 20:37:07,120295,23473,9198,9881,3010,1655,893,732
1,focus,2026-03-30 20:37:08,14515,4688,8544,21662,8475,4346,2748,3109
1,focus,2026-03-30 20:37:09,2648,14491,6276,19126,15095,2662,2526,2502
1,focus,2026-03-30 20:37:10,20031,11374,16240,26229,7811,4560,2507,1859
1,focus,2026-03-30 20:37:11,63077,30537,15175,14632,4252,1499,585,629
1,focus,2026-03-30 20:37:12,2561,5567,2121,11949,1731,2027,273,1033
1,focus,2026-03-30 20:37:13,7639,8458,12599,21667,3025,3516,3364,1147
1,focus,2026-03-30 20:37:14,14268,5557,14615,2449,4975,3151,2304,1682
1,focus,2026-03-30 20:37:15,7956,3873,1677,16174,1222,2293,1077,147
1,focus,2026-03-30 20:37:16,28664,36822,9160,3609,3633,1233,909,639
1,focus,2026-03-30 20:37:17,10162,11717,12498,17705,5756,3685,6679,2455
1,focus,2026-03-30 20:37:18,77228,6121,3058,5330,4465,1406,1400,1164
1,focus,2026-03-30 20:37:19,495998,37726,15006,16062,13785,12264,5985,2531
