Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
0,focus,2026-03-29 21:30:16,55651,74976,7413,4778,4843,1422,927,335
0,focus,2026-03-29 21:30:17,27707,7353,4106,24340,6533,3569,1536,2521
0,focus,2026-03-29 21:30:18,637,12497,3125,2988,1584,1381,585,765
0,focus,2026-03-29 21:30:19,56634,32654,7998,4307,2964,2277,1607,998
0,focus,2026-03-29 21:30:20,13282,2359,1132,833,3502,1009,605,718
0,focus,2026-03-29 21:30:21,235285,11106,8143,2356,3295,2612,1190,374
0,focus,2026-03-29 21:30:22,4655,16563,970,2999,3562,1350,2186,415
0,focus,2026-03-29 21:30:23,34208,26352,7738,5872,2749,2476,1993,413
0,focus,2026-03-29 21:30:24,61785,23300,9996,1798,4477,1479,1293,610
0,focus,2026-03-29 21:30:25,1156291,49156,10384,34288,25859,13015,5572,8206
0,focus,2026-03-29 21:30:26,67120,47368,6501,7025,7265,4305,2535,1533
0,focus,2026-03-29 21:30:27,429197,98531,29647,83591,16699,8226,6677,2584
0,focus,2026-03-29 21:30:28,19545,52139,16607,27319,17321,10098,4611,1025
0,focus,2026-03-29 21:30:29,159828,53468,2178,4571,1406,2077,1194,406
0,focus,2026-03-29 21:30:30,13429,25004,2811,1165,793,1388,831,373
0,focus,2026-03-29 21:30:31,45048,54441,6716,5324,5840,4853,2472,1088
0,focus,2026-03-29 21:30:32,21326,22175,1142,5837,6064,5771,732,727
0,focus,2026-03-29 21:30:33,134265,36491,4099,4810,2952,1337,1772,421
0,focus,2026-03-29 21:30:34,189951,32776,3255,5035,3206,3083,2355,571
0,focus,2026-03-29 21:30:35,105897,2476,598,1870,6206,1464,616,541
0,focus,2026-03-29 21:30:36,116964,24837,1012,1320,1055,235,380,179
0,focus,2026-03-29 21:30:37,93282,56036,3268,5645,8857,7500,2006,644
0,focus,2026-03-29 21:30:38,83481,37553,10073,4310,1411,2618,1526,189
0,focus,2026-03-29 21:30:39,62059,29265,1190,3177,13077,3318,2948,988
0,focus,2026-03-29 21:30:40,10961,2250,997,10489,1909,1679,442,756
0,focus,2026-03-29 21:30:41,247309,43208,2578,12163,1450,1454,985,787
0,focus,2026-03-29 21:30:42,92403,20484,7952,909,2024,2347,1271,593
0,focus,2026-03-29 21:30:43,1514259,530621,64426,71853,35224,27248,5863,5027
0,focus,2026-03-29 21:30:44,2142564,146296,42021,17140,12914,8628,4803,2226
0,focus,2026-03-29 21:30:45,298418,10911,5084,12798,3575,2155,1537,1818
0,focus,2026-03-29 21:30:46,6242,6117,1206,4577,1453,1002,931,870
0,focus,2026-03-29 21:30:47,51604,8932,6516,3173,13734,7147,9246,2422
0,focus,2026-03-29 21:30:48,922,3649,831,1920,5311,1625,373,1010
0,focus,2026-03-29 21:30:49,7429,4156,1752,5813,3877,1601,919,915
0,focus,2026-03-29 21:30:50,179341,28795,11562,12578,3414,1600,648,1288
0,focus,2026-03-29 21:30:51,29995,27830,3748,12766,3477,4444,3266,1977
0,focus,2026-03-29 21:30:52,152987,73488,4890,7848,1556,1904,563,1043
0,focus,2026-03-29 21:30:53,6682,21139,10611,7418,5957,8033,2774,1154
0,focus,2026-03-29 21:30:54,121871,12120,13137,5641,7658,8611,3114,570
0,focus,2026-03-29 21:30:55,8218,35568,19859,3670,7792,6366,2531,2108
0,focus,2026-03-29 21:30:56,23818,13469,497,19545,1196,2071,489,369
0,focus,2026-03-29 21:30:57,1357,1909,8100,3847,1055,1734,865,876
0,focus,2026-03-29 21:30:58,44862,15119,2096,2664,1786,1485,846,697
0,focus,2026-03-29 21:30:59,12740,9680,1427,13464,3239,1375,942,863
0,focus,2026-03-29 21:31:00,857055,44777,61863,18549,7329,15788,2000,2751
0,focus,2026-03-29 21:31:01,19158,4677,1263,2843,1240,785,750,280
0,focus,2026-03-29 21:31:02,5163,5106,819,1932,778,787,676,548
0,focus,2026-03-29 21:31:03,2824,1581,1202,5686,304,1353,694,1695
0,focus,2026-03-29 21:31:04,77344,20883,4874,661,1859,2449,723,319
0,focus,2026-03-29 21:31:05,13771,13162,1810,2784,1805,2305,558,454
0,focus,2026-03-29 21:31:06,674044,97394,31647,19539,10390,12937,4550,4515
0,focus,2026-03-29 21:31:07,41224,29946,1990,6974,2586,2409,1802,1136
0,focus,2026-03-29 21:31:08,10450,10384,9057,7102,3605,6446,988,485
0,focus,2026-03-29 21:31:09,816690,58493,30962,14858,5602,5520,1777,881
0,focus,2026-03-29 21:31:10,15585,7840,1259,6324,3104,1286,798,538
0,focus,2026-03-29 21:31:11,5745,39405,16912,28904,5464,4221,2625,3837
0,focus,2026-03-29 21:31:12,3646,38493,6348,7607,6086,5272,1992,3081
0,focus,2026-03-29 21:31:13,32997,19226,3653,3022,3513,1655,559,803
0,focus,2026-03-29 21:31:14,14227,8064,961,2783,2367,2030,1193,1027
0,focus,2026-03-29 21:31:15,74159,30214,8544,16762,8096,8042,3477,1541
0,focus,2026-03-29 21:31:16,124058,7164,1529,2198,1725,1890,600,436
0,focus,2026-03-29 21:31:17,13304,13763,11604,9783,8919,10043,4123,2885
0,focus,2026-03-29 21:31:18,7681,3471,1720,928,3006,1827,900,587
0,focus,2026-03-29 21:31:19,10446,13036,4183,2733,5916,1462,1116,663
0,focus,2026-03-29 21:31:20,304580,55401,2996,2023,763,3547,838,564
0,focus,2026-03-29 21:31:21,1753,12417,764,1979,783,1496,599,208
0,focus,2026-03-29 21:31:22,132626,10718,89,1077,1309,1107,134,227
0,focus,2026-03-29 21:31:23,21687,10452,9704,591,6545,5676,721,924
0,focus,2026-03-29 21:31:24,5377,20665,160,12958,8269,6115,6669,1717
0,focus,2026-03-29 21:31:25,7648,6755,4399,5596,10984,3969,5628,2584
0,focus,2026-03-29 21:31:26,10350,9808,1813,5437,8733,3860,2507,999
0,focus,2026-03-29 21:31:27,69035,7164,3945,3551,1078,954,1061,354
0,focus,2026-03-29 21:31:28,11645,13985,1300,5277,8911,8821,2286,2093
0,focus,2026-03-29 21:31:29,13330,13794,9786,4412,12144,7840,10073,1446
0,focus,2026-03-29 21:31:30,78121,35959,2060,1446,1661,1002,951,706
0,focus,2026-03-29 21:31:31,2177,1873,1013,4054,2130,2492,995,600
0,focus,2026-03-29 21:31:32,2916,11115,15044,26052,4438,6816,3456,1965
0,focus,2026-03-29 21:31:33,93700,9495,323,941,351,442,372,132
0,focus,2026-03-29 21:31:34,98056,721,428,486,488,328,318,53
0,focus,2026-03-29 21:31:35,11946,7552,946,4763,3702,3964,494,619
0,focus,2026-03-29 21:31:36,9665,3961,1921,1089,2355,2834,963,231
0,focus,2026-03-29 21:31:37,134404,2178,1257,1376,403,387,171,189
0,focus,2026-03-29 21:31:38,26422,36049,1738,6260,3764,3928,2147,563
0,focus,2026-03-29 21:31:39,319370,24193,20137,10693,9485,2482,1871,1440
0,focus,2026-03-29 21:31:40,4565,5589,1356,2933,1257,1658,1810,530
0,focus,2026-03-29 21:31:41,15434,18392,2550,24340,2458,2986,3230,4777
0,focus,2026-03-29 21:31:42,175456,36282,12486,5309,9209,5094,2197,1770
0,focus,2026-03-29 21:31:43,579,9363,2111,2010,1825,2429,570,722
